event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price,day_of_week,month,year,hour_utc,is_weekend,home_is_fav,market_edge
9dc1db7ea0b7bca0295fa7fb9d197fce,soccer_conmebol_copa_libertadores,Lanus,LDU Quito,2026-04-28 22:00:00+00:00,2026-04-16 19:00:16.671558+00:00,291.0,25,1.6296,0.0477,1.53,1.7,4.9644,0.3409,3.5708,0.6136,0.2014,0.28,0.5603,0.1839,0.2557,0.0951,0.0477,-1.125,2.365,2.5,2.3427272727272723,1,4,2026,22,0,1,0.3764
aa47c5e1899558d8e11c4c7d3b83248a,soccer_conmebol_copa_libertadores,Lanus,Club Always Ready,2026-04-16 22:00:00+00:00,2026-04-16 19:00:16.671558+00:00,3.0,46,1.2033,0.018,1.16,1.24,12.5815,1.4665,6.2224,0.8311,0.0795,0.1607,0.7758,0.0742,0.15,0.0713,0.018,-1.7222222222222223,1.8433333333333333,2.6447368421052633,1.7010526315789474,3,4,2026,22,0,1,0.7016
b59a34cba479de6ec68e123ef0178d5b,soccer_conmebol_copa_libertadores,Mirassol,Club Always Ready,2026-04-29 22:00:00+00:00,2026-04-16 19:00:16.671558+00:00,315.0,24,1.2242,0.027,1.17,1.26,9.9708,1.4022,5.7525,0.8169,0.1003,0.1738,0.7487,0.0919,0.1593,0.091,0.027,-1.625,1.865,2.5,1.5800000000000003,2,4,2026,22,0,1,0.6568
b66e14d1dd61dd38a8c471fc87dab539,soccer_conmebol_copa_libertadores,Flamengo-RJ,Independiente Medellín,2026-04-17 00:30:00+00:00,2026-04-16 19:00:16.671558+00:00,5.5,44,1.1861,0.0241,1.14,1.25,14.1423,2.2071,6.3148,0.8431,0.0707,0.1584,0.7863,0.066,0.1477,0.0721,0.0241,-1.7222222222222223,1.8244444444444443,2.6315789473684212,1.7173684210526314,4,4,2026,0,0,1,0.7203
c41cf8cd5dc2bcf1d24c9a3ebf654d28,soccer_conmebol_copa_libertadores,Club Bolívar,Fluminense-RJ,2026-04-30 22:00:00+00:00,2026-04-16 19:00:16.671558+00:00,339.0,24,1.8429,0.1225,1.62,1.98,3.83,0.3132,3.4783,0.5426,0.2611,0.2875,0.4973,0.2393,0.2635,0.0912,0.1225,-0.375,1.645,2.5,1.6109090909090908,3,4,2026,22,0,1,0.258
cafde63b88c416fa83188dec2e1fd267,soccer_conmebol_copa_libertadores,Club Universitario de Deportes,Nacional de Montevideo,2026-04-30 02:00:00+00:00,2026-04-16 19:00:16.671558+00:00,319.0,22,2.1559,0.0787,1.98,2.28,3.2427,0.1538,3.1191,0.4638,0.3084,0.3206,0.4244,0.2822,0.2934,0.0928,0.0787,-0.125,1.73,2.5,2.4159999999999995,3,4,2026,2,0,1,0.1422
d7a84e0daa6c127669b461405073b987,soccer_conmebol_copa_libertadores,Platense,Independiente Santa Fe,2026-04-29 22:00:00+00:00,2026-04-16 19:00:16.671558+00:00,315.0,22,2.0868,0.0717,1.9,2.21,3.4245,0.1382,3.1468,0.4792,0.292,0.3178,0.44,0.2681,0.2918,0.089,0.0717,-0.125,1.6600000000000001,2.5,2.3972727272727266,2,4,2026,22,0,1,0.1719
e27399ccf11378bfa15c2595456fc581,soccer_conmebol_copa_libertadores,Libertad Asuncion,Independiente del Valle,2026-04-28 22:00:00+00:00,2026-04-16 19:00:16.671558+00:00,291.0,26,2.6565,0.1164,2.4,2.8,2.4304,0.082,3.235,0.3764,0.4115,0.3091,0.3431,0.3751,0.2818,0.097,0.1164,0.0,1.98,2.5,2.0363636363636357,1,4,2026,22,0,0,0.032
e610ed16e54fcc6351816ec62df204b6,soccer_conmebol_copa_libertadores,Peñarol Montevideo,Platense,2026-04-17 00:30:00+00:00,2026-04-16 19:00:16.671558+00:00,5.5,39,1.9333,0.065,1.81,2.05,4.5226,0.2614,3.0097,0.5172,0.2211,0.3323,0.4831,0.2065,0.3103,0.0706,0.065,-0.6111111111111112,2.2788888888888885,1.736842105263158,1.903157894736842,4,4,2026,0,0,1,0.2766
f849ad9590fcb818244d66fde250a82e,soccer_conmebol_copa_libertadores,Deportes Tolima,Coquimbo Unido,2026-04-29 02:00:00+00:00,2026-04-16 19:00:16.671558+00:00,295.0,26,2.0265,0.0709,1.88,2.13,3.5662,0.1538,3.0865,0.4935,0.2804,0.324,0.4495,0.2554,0.2951,0.0979,0.0709,-0.125,1.615,2.5,2.420909090909091,2,4,2026,2,0,1,0.1941
