event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
55d6009f0c81617da2619404876864ef,soccer_conmebol_copa_sudamericana,San Lorenzo,C.D. Cuenca,2026-04-17 00:30:00+00:00,2026-04-16 19:00:16.534715+00:00,5.5,24,1.5958,0.0348,1.52,1.64,7.2512,0.9439,3.315,0.6266,0.1379,0.3017,0.5877,0.1293,0.2829,0.0662,0.0348,-1.0,2.118,2.35,2.3200000000000003
693404603e26133d565c2a43919b2dd4,soccer_conmebol_copa_sudamericana,O'Higgins,CA Boston River,2026-04-29 02:00:00+00:00,2026-04-16 19:00:16.534715+00:00,295.0,11,1.5745,0.3469,1.04,1.83,3.2636,1.4381,2.7136,0.6351,0.3064,0.3685,0.4848,0.2339,0.2813,0.31,0.3469,-0.25,1.545,2.5,1.95
697ddf1b33453f42462dbd5d25d0c650,soccer_conmebol_copa_sudamericana,Alianza Atlético,Macará,2026-05-01 02:00:00+00:00,2026-04-16 19:00:16.534715+00:00,343.0,11,1.8473,0.5222,1.04,2.21,2.63,1.0281,2.4564,0.5413,0.3802,0.4071,0.4074,0.2862,0.3064,0.3287,0.5222,-0.125,1.725,2.5,2.4166666666666665
a11f294eb8c38fe6e0d2d3a6d17bde6c,soccer_conmebol_copa_sudamericana,CA Juventud,Puerto Cabello,2026-04-29 22:00:00+00:00,2026-04-16 19:00:16.534715+00:00,315.0,11,1.5682,0.3424,1.04,1.83,3.3282,1.4805,2.68,0.6377,0.3005,0.3731,0.4863,0.2291,0.2846,0.3113,0.3424,-1.0,2.425,2.5,2.0166666666666666
bac61a5c4c5d14276179074ab4b94a2a,soccer_conmebol_copa_sudamericana,Deportivo Pereira,Montevideo City Torque,2026-04-29 22:00:00+00:00,2026-04-16 19:00:16.534715+00:00,315.0,10,2.066,0.7097,1.04,2.6,2.213,0.8121,2.43,0.484,0.4519,0.4115,0.3592,0.3354,0.3054,0.3474,0.7097,0.0,1.81,2.5,2.3833333333333333
c0e23ba4f81d230b37470c7a111fa6c7,soccer_conmebol_copa_sudamericana,Vasco da Gama,Olimpia Asunción,2026-04-30 22:00:00+00:00,2026-04-16 19:00:16.534715+00:00,339.0,8,1.555,0.051,1.47,1.6,5.3788,0.2857,3.6575,0.6431,0.1859,0.2734,0.5833,0.1686,0.248,0.1024,0.051,-1.25,2.335,2.5,2.0399999999999996
d70e483b50801d1a043656902c625393,soccer_conmebol_copa_sudamericana,Club Cienciano,Clube Atlético Mineiro,2026-04-30 00:30:00+00:00,2026-04-16 19:00:16.534715+00:00,317.5,11,2.4545,0.9192,1.04,3.18,1.9382,0.5795,2.4418,0.4074,0.5159,0.4095,0.3057,0.3871,0.3073,0.3329,0.9192,0.125,2.015,2.5,2.2866666666666666
e19f24afb0d7de25f65c4281eabc07ee,soccer_conmebol_copa_sudamericana,Recoleta FC,C.D. Cuenca,2026-04-29 00:30:00+00:00,2026-04-16 19:00:16.534715+00:00,293.5,9,1.8233,0.5934,1.04,2.34,2.3122,0.9586,2.4089,0.5484,0.4325,0.4151,0.3929,0.3098,0.2974,0.3961,0.5934,-0.125,1.835,2.5,2.08
e6bf602637db5a627b9aa214f9d2e192,soccer_conmebol_copa_sudamericana,San Lorenzo,Santos,2026-04-28 22:00:00+00:00,2026-04-16 19:00:16.534715+00:00,291.0,11,2.0709,0.6673,1.04,2.55,2.2745,0.7969,2.4391,0.4829,0.4396,0.41,0.3624,0.3299,0.3077,0.3325,0.6673,0.0,1.8050000000000002,2.5,2.3866666666666667
e8c7909fb3af71c57085a4a409195363,soccer_conmebol_copa_sudamericana,Bragantino-SP,Blooming,2026-04-17 00:30:00+00:00,2026-04-16 19:00:16.534715+00:00,5.5,25,1.2088,0.0237,1.17,1.24,11.972,1.5277,6.3016,0.8273,0.0835,0.1587,0.7735,0.0781,0.1484,0.0695,0.0237,-1.6875,1.85,2.6,1.668
ee7a7d36a18f5db9b9e4d3737102325e,soccer_conmebol_copa_sudamericana,Club Cienciano,Puerto Cabello,2026-04-17 02:00:00+00:00,2026-04-16 19:00:16.534715+00:00,7.0,26,1.5088,0.056,1.43,1.59,5.6896,0.3969,4.2404,0.6628,0.1758,0.2358,0.6169,0.1636,0.2195,0.0743,0.056,-1.1,2.028,2.522727272727273,1.6909090909090907
